Education,Marital_Status,Income,Recency,NumDealsPurchases,NumWebVisitsMonth,Response,Age,Total_Spend,Total_Purchases,Total_Dependents,Total_Campaigns_Accepted,Cluster,Cluster_Label
2,0,72159.0,62,1,2,0,48,1401,20,0,0,2,High-Value
1,0,64260.0,1,1,3,1,65,1574,13,0,0,3,Premium Loyal
2,1,82733.0,28,1,4,1,42,1323,19,0,0,3,Premium Loyal
2,1,74290.0,70,4,6,0,55,1217,28,1,2,3,Premium Loyal
2,1,58217.0,84,1,6,0,75,103,6,3,0,1,Budget-Conscious
2,0,21024.0,89,1,7,0,50,84,6,0,0,1,Budget-Conscious
2,0,70116.0,73,1,1,0,54,1536,22,0,0,2,High-Value
1,0,54006.0,42,2,7,0,41,581,16,1,0,1,Budget-Conscious
2,0,69063.0,16,1,3,0,60,928,13,1,0,2,High-Value
0,1,11448.0,16,1,6,0,51,14,3,0,0,1,Budget-Conscious
1,1,61825.0,56,1,4,0,47,424,14,1,0,2,High-Value
1,0,70886.0,65,1,2,0,55,960,13,1,0,2,High-Value
1,0,69109.0,10,1,4,1,44,1555,19,0,1,3,Premium Loyal
1,1,60208.0,13,11,7,1,53,656,18,2,1,0,Deal-Seeking Parents
2,0,32889.0,78,3,5,0,58,55,6,2,0,1,Budget-Conscious
1,1,34738.0,51,1,6,0,42,20,4,1,0,1,Budget-Conscious
2,0,30538.0,27,4,10,0,55,367,13,1,0,0,Deal-Seeking Parents
0,0,82326.0,30,1,2,1,49,2257,21,0,3,3,Premium Loyal
2,1,26642.0,71,2,6,0,59,42,5,1,0,1,Budget-Conscious
1,1,69932.0,97,2,4,0,62,1049,24,1,0,2,High-Value
1,1,44503.0,83,2,6,0,54,48,5,2,0,1,Budget-Conscious
2,1,60200.0,3,6,6,0,78,685,19,1,0,0,Deal-Seeking Parents
1,1,49638.0,71,1,2,0,74,39,4,1,0,1,Budget-Conscious
0,1,23830.0,3,1,7,0,39,43,4,0,0,1,Budget-Conscious
2,1,33051.0,15,3,9,1,67,835,18,0,0,0,Deal-Seeking Parents
1,0,72905.0,52,1,1,0,68,1515,19,0,1,2,High-Value
2,0,69702.0,8,2,4,0,75,1039,24,1,0,2,High-Value
1,1,70300.0,89,3,8,0,51,1596,23,1,0,2,High-Value
2,0,70643.0,66,1,6,1,42,1828,17,0,0,3,Premium Loyal
2,0,30396.0,22,2,7,1,57,34,4,1,1,1,Budget-Conscious
2,1,50616.0,56,2,7,0,58,149,8,1,0,1,Budget-Conscious
2,1,62772.0,74,1,2,0,57,946,22,1,1,2,High-Value
2,1,30298.0,48,1,3,0,41,28,5,0,0,1,Budget-Conscious
1,1,52413.0,67,2,7,0,42,450,15,1,0,1,Budget-Conscious
2,0,44155.0,24,1,4,0,69,46,4,2,0,1,Budget-Conscious
2,1,86979.0,67,1,2,1,55,1702,15,0,1,3,Premium Loyal
1,0,76532.0,38,4,5,0,51,820,21,2,0,0,Deal-Seeking Parents
1,0,42081.0,86,2,6,0,44,382,13,1,1,1,Budget-Conscious
2,0,67546.0,90,1,3,0,38,2126,19,0,0,2,High-Value
2,0,88420.0,87,1,1,0,37,2069,19,0,3,3,Premium Loyal
1,0,31158.0,62,2,8,0,41,72,5,1,0,1,Budget-Conscious
1,1,61671.0,23,8,8,0,58,732,20,1,2,0,Deal-Seeking Parents
1,1,69719.0,99,1,1,0,52,801,10,0,0,2,High-Value
1,1,49160.0,29,2,6,0,77,236,10,1,0,1,Budget-Conscious
0,0,24882.0,52,1,6,0,48,80,4,1,1,1,Budget-Conscious
2,1,90933.0,90,1,1,0,72,1685,14,0,1,2,High-Value
2,1,113734.0,9,0,1,0,81,277,27,0,0,2,High-Value
2,0,59292.0,71,2,3,0,76,507,16,1,0,2,High-Value
2,0,45759.0,13,2,7,0,62,68,5,2,0,1,Budget-Conscious
1,1,22148.0,16,1,7,0,43,49,4,0,0,1,Budget-Conscious
2,0,73395.0,94,1,2,0,39,397,14,0,0,2,High-Value
1,1,29819.0,77,3,6,0,55,39,6,1,0,1,Budget-Conscious
1,0,45688.0,20,2,4,0,58,306,12,1,1,1,Budget-Conscious
1,0,62820.0,51,1,1,0,72,976,13,0,0,2,High-Value
2,0,60491.0,81,4,5,0,55,1028,24,1,0,2,High-Value
1,0,33235.0,71,1,7,0,40,70,6,1,0,1,Budget-Conscious
1,0,35701.0,36,1,6,0,67,46,4,0,0,1,Budget-Conscious
2,0,31535.0,95,1,7,0,46,51,4,1,1,1,Budget-Conscious
0,0,92556.0,32,0,0,0,66,1263,21,0,0,2,High-Value
1,1,67384.0,32,2,5,0,56,1490,20,1,1,2,High-Value
2,0,80573.0,85,1,2,0,55,1564,23,0,0,2,High-Value
1,0,77870.0,93,3,8,1,59,1815,15,1,2,3,Premium Loyal
2,1,52278.0,24,6,8,0,63,1198,25,1,0,0,Deal-Seeking Parents
1,1,57107.0,44,7,8,1,58,416,16,1,2,0,Deal-Seeking Parents
1,0,18929.0,15,1,6,0,36,85,5,0,0,1,Budget-Conscious
2,1,36038.0,82,2,6,0,45,47,6,1,0,1,Budget-Conscious
1,1,20180.0,27,1,7,0,50,137,7,0,0,1,Budget-Conscious
2,0,34230.0,72,1,7,0,61,21,3,2,0,1,Budget-Conscious
0,1,31878.0,7,1,3,0,49,70,5,1,0,1,Budget-Conscious
0,0,70932.0,57,2,3,0,54,909,20,1,0,2,High-Value
1,1,91249.0,84,0,4,1,70,1676,22,0,4,3,Premium Loyal
2,1,77598.0,53,1,3,0,83,1735,25,0,1,2,High-Value
1,1,80982.0,48,3,5,0,67,1191,27,2,0,2,High-Value
2,0,22701.0,2,1,5,0,49,24,4,1,0,1,Budget-Conscious
2,0,55212.0,65,3,8,0,57,1182,17,1,2,0,Deal-Seeking Parents
1,0,70617.0,45,1,2,0,56,1280,13,0,0,2,High-Value
1,1,64849.0,42,1,5,1,69,1336,18,0,0,3,Premium Loyal
2,0,62694.0,29,5,7,0,61,749,19,2,0,0,Deal-Seeking Parents
2,0,61917.0,83,1,5,0,52,91,6,2,0,1,Budget-Conscious
2,0,67472.0,93,2,3,0,79,414,13,1,0,2,High-Value
2,0,21059.0,40,3,6,0,44,44,6,1,0,1,Budget-Conscious
2,0,29543.0,47,2,7,0,58,63,6,2,0,1,Budget-Conscious
1,0,75903.0,50,2,3,0,75,901,21,1,0,2,High-Value
0,0,34984.0,40,2,7,0,51,38,4,2,0,1,Budget-Conscious
2,1,54998.0,3,5,4,1,70,455,15,1,0,0,Deal-Seeking Parents
2,1,54356.0,62,3,8,1,77,775,21,1,0,0,Deal-Seeking Parents
2,0,34242.0,25,1,5,0,67,15,3,1,0,1,Budget-Conscious
1,0,25410.0,48,1,4,0,53,38,5,1,0,1,Budget-Conscious
2,0,73356.0,56,1,2,1,42,1512,21,0,3,3,Premium Loyal
1,0,28320.0,68,1,8,0,76,43,4,1,0,1,Budget-Conscious
1,1,23763.0,64,1,7,0,49,42,4,1,0,1,Budget-Conscious
1,0,72570.0,67,1,1,0,42,1089,22,0,0,2,High-Value
2,0,34529.0,94,2,7,0,50,162,7,1,0,1,Budget-Conscious
1,1,70792.0,82,2,3,0,75,1272,17,0,0,2,High-Value
1,0,63211.0,3,2,2,1,44,1173,18,0,0,3,Premium Loyal
2,0,83891.0,24,1,1,0,52,816,21,1,0,2,High-Value
1,1,36065.0,54,3,8,0,58,74,6,2,0,1,Budget-Conscious
1,0,39898.0,20,2,7,0,72,134,7,1,0,1,Budget-Conscious
2,1,51141.0,96,1,5,0,86,157,8,0,0,2,High-Value
1,0,56939.0,19,2,3,0,50,561,16,1,0,2,High-Value
1,1,80872.0,60,1,1,0,75,1336,18,0,0,2,High-Value
2,0,72335.0,2,1,8,1,50,2092,22,0,0,3,Premium Loyal
2,1,61798.0,13,1,4,0,62,463,15,0,0,2,High-Value
2,1,76842.0,37,1,0,0,76,1130,16,0,0,2,High-Value
1,0,29478.0,59,1,6,0,50,20,4,1,0,1,Budget-Conscious
1,1,46998.0,55,5,7,0,70,377,13,1,1,0,Deal-Seeking Parents
1,1,96843.0,60,1,2,1,36,1544,27,0,1,3,Premium Loyal
2,1,56551.0,48,3,4,0,76,138,7,2,0,0,Deal-Seeking Parents
2,0,70053.0,38,3,5,0,61,1012,23,1,0,2,High-Value
2,1,71670.0,8,1,6,1,64,1766,14,0,3,3,Premium Loyal
1,0,44359.0,19,3,3,0,48,45,6,2,0,1,Budget-Conscious
1,1,40887.0,32,3,9,1,74,161,7,2,0,0,Deal-Seeking Parents
1,1,48877.0,27,1,7,0,60,144,7,1,0,1,Budget-Conscious
1,0,74485.0,58,1,3,0,79,1734,25,0,0,2,High-Value
1,0,64474.0,59,2,5,0,54,823,20,1,0,2,High-Value
1,0,77226.0,29,2,3,0,63,1138,26,1,0,2,High-Value
1,1,72643.0,60,1,2,1,77,1429,20,0,1,3,Premium Loyal
2,0,85738.0,41,1,1,0,48,1371,20,0,2,3,Premium Loyal
1,1,55686.0,27,2,4,0,60,982,14,1,1,2,High-Value
1,1,39062.0,28,1,4,0,43,44,4,1,1,1,Budget-Conscious
1,0,34600.0,8,5,8,1,55,318,12,2,0,0,Deal-Seeking Parents
1,0,40794.0,18,2,7,0,51,434,14,1,0,1,Budget-Conscious
0,0,54690.0,76,3,3,0,55,198,9,2,0,1,Budget-Conscious
1,0,4428.0,0,0,1,0,57,359,25,1,0,2,High-Value
0,0,32632.0,32,2,5,0,63,576,16,0,0,2,High-Value
2,1,38236.0,2,4,7,0,58,88,7,2,0,1,Budget-Conscious
1,0,36781.0,16,1,8,1,47,63,5,1,0,1,Budget-Conscious
2,1,31385.0,56,1,8,1,42,27,3,1,1,1,Budget-Conscious
1,0,24570.0,97,3,9,0,42,193,8,1,0,1,Budget-Conscious
2,1,25509.0,15,3,9,1,52,101,6,1,0,1,Budget-Conscious
1,0,94642.0,35,0,1,0,75,2211,21,0,2,3,Premium Loyal
2,0,58646.0,3,1,4,0,64,140,7,1,0,1,Budget-Conscious
1,1,53201.0,49,8,7,0,51,415,14,2,0,0,Deal-Seeking Parents
1,0,21994.0,4,1,5,0,69,22,3,1,0,1,Budget-Conscious
1,0,57113.0,45,6,7,0,48,263,10,2,0,0,Deal-Seeking Parents
1,0,51373.0,37,1,4,0,35,393,11,0,0,1,Budget-Conscious
1,0,23477.0,39,3,8,0,40,147,7,1,0,1,Budget-Conscious
1,0,58116.0,38,2,2,0,70,443,14,1,0,2,High-Value
2,1,72968.0,8,1,3,1,63,1958,18,0,1,3,Premium Loyal
2,0,39791.0,89,2,7,0,55,174,8,1,0,1,Budget-Conscious
2,1,91712.0,47,0,3,1,79,2217,27,0,1,3,Premium Loyal
1,1,94472.0,75,1,5,0,68,1691,15,1,2,3,Premium Loyal
1,0,13672.0,86,2,8,0,66,25,4,2,0,1,Budget-Conscious
0,0,96547.0,4,0,2,1,46,809,21,0,3,3,Premium Loyal
1,0,79205.0,73,1,4,1,51,895,15,0,1,3,Premium Loyal
2,0,56559.0,46,3,4,0,51,484,15,1,0,2,High-Value
2,0,32644.0,38,4,8,0,53,413,14,1,1,0,Deal-Seeking Parents
0,1,67506.0,73,1,3,0,46,331,11,1,0,2,High-Value
1,1,24206.0,66,1,6,0,56,25,4,1,0,1,Budget-Conscious
2,1,28420.0,36,1,6,0,59,13,3,1,0,1,Budget-Conscious
1,0,22979.0,29,3,8,1,56,115,7,1,0,1,Budget-Conscious
1,1,33279.0,29,1,3,0,60,16,3,0,0,1,Budget-Conscious
2,1,46423.0,6,3,7,0,54,92,6,2,0,1,Budget-Conscious
1,0,30368.0,97,2,8,0,49,52,5,1,0,1,Budget-Conscious
1,0,63684.0,61,3,5,0,56,1464,20,1,0,2,High-Value
1,1,41638.0,68,4,8,0,62,441,13,1,1,0,Deal-Seeking Parents
2,1,68805.0,73,1,2,0,67,283,11,1,0,2,High-Value
2,0,65814.0,90,3,5,0,60,747,20,1,0,2,High-Value
1,1,71964.0,81,1,3,0,68,1870,16,0,0,2,High-Value
1,1,39146.0,1,3,8,0,40,165,8,1,0,1,Budget-Conscious
1,0,96876.0,79,1,2,1,49,1941,23,0,3,3,Premium Loyal
0,0,34445.0,92,6,9,0,45,839,21,0,0,0,Deal-Seeking Parents
1,1,68281.0,31,1,5,1,68,1655,24,0,0,3,Premium Loyal
0,0,37284.0,46,1,6,0,51,23,3,2,0,1,Budget-Conscious
1,0,36790.0,14,1,9,1,43,66,5,0,0,1,Budget-Conscious
1,0,27943.0,89,3,8,0,59,37,5,2,0,1,Budget-Conscious
1,1,22263.0,31,2,6,0,75,21,4,2,0,1,Budget-Conscious
1,0,30261.0,75,1,8,0,54,22,3,3,0,1,Budget-Conscious
1,0,28587.0,42,3,6,0,48,78,6,1,0,1,Budget-Conscious
2,0,43815.0,53,1,6,0,44,79,5,1,0,1,Budget-Conscious
1,0,48195.0,53,6,6,0,70,265,11,2,0,0,Deal-Seeking Parents
2,0,77027.0,23,2,4,0,74,1175,17,1,0,2,High-Value
2,0,71322.0,57,2,4,0,61,1305,26,1,0,2,High-Value
2,0,32765.0,49,2,5,0,47,46,6,1,0,1,Budget-Conscious
1,0,29672.0,6,1,6,0,61,25,3,2,0,1,Budget-Conscious
1,1,23272.0,29,1,4,0,73,46,4,0,0,1,Budget-Conscious
2,0,49912.0,5,4,8,1,77,874,22,1,1,0,Deal-Seeking Parents
0,0,7500.0,98,4,9,0,41,100,6,1,0,1,Budget-Conscious
2,1,68117.0,80,2,6,1,79,930,23,1,1,3,Premium Loyal
1,0,67225.0,4,3,5,0,71,868,20,1,0,2,High-Value
1,0,17649.0,70,3,8,0,50,45,6,1,0,1,Budget-Conscious
1,0,55914.0,32,4,7,0,51,1260,25,1,0,0,Deal-Seeking Parents
1,0,40059.0,82,1,8,0,42,414,11,1,1,1,Budget-Conscious
1,0,60905.0,27,2,2,0,76,392,13,1,0,2,High-Value
1,0,75330.0,94,4,6,0,49,1109,25,2,0,0,Deal-Seeking Parents
1,1,60689.0,23,4,3,0,75,639,18,1,0,2,High-Value
1,0,38680.0,97,1,7,0,42,79,5,1,0,1,Budget-Conscious
1,0,61416.0,25,1,6,0,44,1665,23,0,1,2,High-Value
1,1,49767.0,92,1,4,0,35,692,17,0,0,2,High-Value
1,1,83273.0,98,10,7,0,56,1392,19,3,0,0,Deal-Seeking Parents
1,0,29009.0,19,2,6,0,45,44,5,1,0,1,Budget-Conscious
2,0,45057.0,80,1,5,0,47,50,5,1,0,1,Budget-Conscious
1,0,37150.0,80,8,7,0,55,467,13,1,0,0,Deal-Seeking Parents
1,1,43020.0,79,3,6,0,56,223,9,1,0,1,Budget-Conscious
1,0,53154.0,50,1,4,0,67,158,8,1,0,1,Budget-Conscious
1,0,65308.0,60,1,4,0,53,1211,27,0,2,3,Premium Loyal
1,1,76467.0,44,2,6,1,56,1575,12,1,0,3,Premium Loyal
0,0,81044.0,0,1,1,0,79,1208,21,0,0,2,High-Value
1,0,32871.0,28,1,4,0,75,43,4,2,0,1,Budget-Conscious
1,1,55801.0,35,6,7,0,51,527,15,2,1,0,Deal-Seeking Parents
1,1,76320.0,49,2,2,0,67,932,13,1,0,2,High-Value
2,1,36927.0,46,2,8,0,71,71,6,2,0,1,Budget-Conscious
1,0,48794.0,97,1,4,0,73,54,4,2,0,1,Budget-Conscious
1,1,23478.0,51,1,8,0,61,129,6,0,0,1,Budget-Conscious
1,1,71128.0,80,3,7,0,53,1615,24,1,0,2,High-Value
2,1,70179.0,10,3,5,0,50,1034,23,1,0,2,High-Value
1,0,59462.0,29,2,7,0,76,1088,23,1,0,2,High-Value
2,0,51381.5,52,7,3,0,57,721,18,2,0,0,Deal-Seeking Parents
1,0,38361.0,74,3,7,0,57,137,7,1,0,1,Budget-Conscious
2,1,51381.5,82,2,6,0,45,47,6,1,0,1,Budget-Conscious
2,0,70038.0,54,1,2,0,44,1244,16,0,0,2,High-Value
1,0,42554.0,93,2,4,0,48,41,5,2,0,1,Budget-Conscious
1,0,67445.0,63,5,6,0,52,1174,27,1,0,0,Deal-Seeking Parents
1,1,67046.0,92,2,2,0,75,993,13,1,0,2,High-Value
1,0,42192.0,40,1,4,0,78,100,6,0,0,1,Budget-Conscious
2,0,77610.0,70,2,7,0,74,1680,15,1,0,2,High-Value
1,0,31761.0,96,2,5,0,42,98,7,1,0,1,Budget-Conscious
1,0,34350.0,81,1,7,0,47,48,4,1,0,1,Budget-Conscious
1,0,54591.0,63,3,5,0,77,519,16,1,0,0,Deal-Seeking Parents
1,0,71866.0,85,1,3,0,70,715,19,1,0,2,High-Value
1,0,25293.0,51,1,8,0,57,37,4,1,0,1,Budget-Conscious
2,1,42000.0,23,2,5,1,39,653,18,0,0,3,Premium Loyal
1,0,69520.0,95,1,5,0,43,1455,20,0,0,2,High-Value
1,1,64713.0,11,2,4,1,56,602,17,1,0,3,Premium Loyal
2,0,27889.0,42,1,6,0,49,26,4,1,0,1,Budget-Conscious
0,1,22123.0,77,1,5,0,66,102,6,0,0,1,Budget-Conscious
1,0,51381.5,82,4,8,0,55,97,6,2,0,1,Budget-Conscious
2,0,51381.5,83,2,6,0,72,207,9,1,0,1,Budget-Conscious
1,0,27803.0,40,2,8,0,53,176,7,1,0,1,Budget-Conscious
1,1,51381.5,95,3,7,0,71,450,12,1,0,0,Deal-Seeking Parents
1,0,51651.0,32,4,8,0,66,433,13,1,0,0,Deal-Seeking Parents
1,0,68487.0,48,1,4,0,38,1366,29,0,0,2,High-Value
2,1,51381.5,75,1,1,1,83,1564,21,0,1,3,Premium Loyal
1,0,56796.0,24,3,7,0,57,1001,24,1,0,0,Deal-Seeking Parents
0,0,87000.0,61,1,2,0,34,961,17,0,0,2,High-Value
1,0,79823.0,6,1,2,0,67,1518,22,1,1,2,High-Value
1,1,30828.0,16,2,3,0,46,56,6,1,0,1,Budget-Conscious
2,0,34109.0,39,1,4,0,55,22,3,1,0,1,Budget-Conscious
2,1,53367.0,2,7,7,1,52,400,14,2,0,0,Deal-Seeking Parents
0,0,22390.0,49,1,7,0,57,26,3,0,0,1,Budget-Conscious
1,0,71322.0,31,1,2,0,50,350,12,1,0,2,High-Value
1,1,79244.0,58,1,1,1,33,1216,21,0,2,3,Premium Loyal
2,0,49912.0,5,4,8,1,77,874,22,1,1,0,Deal-Seeking Parents
2,0,48699.0,90,1,5,0,76,40,4,2,0,1,Budget-Conscious
1,0,80144.0,47,1,1,0,51,1367,18,0,0,2,High-Value
1,1,54252.0,25,5,6,0,70,264,10,2,0,0,Deal-Seeking Parents
2,0,81929.0,60,2,6,1,50,2053,18,1,2,3,Premium Loyal
1,0,76068.0,67,1,6,0,51,1376,9,1,2,2,High-Value
2,0,53204.0,40,1,4,0,50,45,4,2,0,1,Budget-Conscious
2,0,67911.0,63,3,3,0,77,976,24,1,0,2,High-Value
0,0,14796.0,1,2,9,1,42,51,4,1,0,1,Budget-Conscious
2,0,78128.0,89,2,3,0,52,1264,18,1,2,2,High-Value
0,0,14188.0,40,1,6,0,54,75,6,0,0,1,Budget-Conscious
0,0,20425.0,5,2,7,0,40,57,5,1,0,1,Budget-Conscious
2,0,58646.0,3,1,4,0,64,140,7,1,0,1,Budget-Conscious
1,1,72967.0,1,2,5,1,56,497,17,1,1,3,Premium Loyal
2,0,48150.0,24,3,7,0,77,266,10,1,0,0,Deal-Seeking Parents
1,1,82332.0,89,1,2,1,65,2006,20,0,1,3,Premium Loyal
1,1,58275.0,48,6,7,0,71,615,17,2,0,0,Deal-Seeking Parents
2,0,44953.0,31,1,6,0,45,1021,23,0,1,2,High-Value
1,0,34587.0,68,2,4,0,73,22,4,2,0,1,Budget-Conscious
2,0,43018.0,46,1,5,0,52,133,6,1,0,1,Budget-Conscious
2,0,45736.0,92,5,7,0,72,437,14,1,0,0,Deal-Seeking Parents
2,0,66476.0,80,2,4,0,57,1013,24,1,0,2,High-Value
0,0,27733.0,16,2,7,0,45,57,5,1,0,1,Budget-Conscious
2,0,69805.0,50,2,2,0,74,1038,25,1,0,2,High-Value
2,1,72217.0,93,1,2,0,64,1573,21,0,0,2,High-Value
1,1,25818.0,51,1,7,0,55,28,3,1,0,1,Budget-Conscious
2,0,37509.0,24,2,7,0,50,123,7,1,0,1,Budget-Conscious
0,0,25176.0,79,1,7,0,50,13,3,2,0,1,Budget-Conscious
1,0,43586.0,26,3,8,0,46,132,7,1,0,1,Budget-Conscious
0,0,53230.0,86,4,5,0,70,732,19,1,0,0,Deal-Seeking Parents
1,0,50116.0,68,2,5,0,69,66,5,2,1,1,Budget-Conscious
1,0,84906.0,98,1,2,0,54,1631,23,0,3,3,Premium Loyal
1,0,61286.0,34,2,5,0,60,608,16,1,0,2,High-Value
2,0,82333.0,60,1,2,1,40,1822,17,0,1,3,Premium Loyal
2,0,65220.0,3,4,6,1,61,1282,19,0,0,3,Premium Loyal
1,0,33590.0,65,1,7,0,52,8,3,3,0,1,Budget-Conscious
1,1,30992.0,83,1,7,0,50,43,4,1,0,1,Budget-Conscious
2,1,72309.0,64,1,3,1,50,1931,19,0,1,3,Premium Loyal
2,0,156924.0,85,0,0,0,77,8,0,0,0,2,High-Value
0,0,16005.0,69,3,8,0,46,103,5,1,0,1,Budget-Conscious
2,1,65487.0,48,3,2,0,69,1169,14,0,0,2,High-Value
1,0,58692.0,21,1,7,0,61,395,14,1,0,1,Budget-Conscious
1,1,40590.0,30,5,6,0,57,258,10,2,1,0,Deal-Seeking Parents
1,1,20587.0,39,1,7,0,56,25,4,1,0,1,Budget-Conscious
2,1,62637.0,76,1,2,0,72,185,9,1,0,2,High-Value
2,1,29435.0,11,4,9,1,60,180,7,2,0,0,Deal-Seeking Parents
1,1,19346.0,26,1,8,0,52,22,4,1,0,1,Budget-Conscious
1,0,35788.0,34,2,6,0,55,44,5,2,0,1,Budget-Conscious
1,1,36997.0,72,5,5,0,58,94,7,2,0,0,Deal-Seeking Parents
1,0,23539.0,13,1,6,0,69,81,6,0,0,1,Budget-Conscious
1,1,65333.0,58,7,6,0,53,798,21,1,2,0,Deal-Seeking Parents
1,1,78499.0,12,1,4,1,69,1334,18,0,1,3,Premium Loyal
2,0,29732.0,23,1,9,0,55,38,4,1,0,1,Budget-Conscious
2,0,41275.0,33,4,5,0,66,61,7,3,0,0,Deal-Seeking Parents
2,0,63516.0,30,4,5,0,53,300,12,2,0,0,Deal-Seeking Parents
2,0,42769.0,15,2,4,0,64,88,6,1,0,1,Budget-Conscious
2,0,49572.0,25,2,7,0,68,54,5,2,0,1,Budget-Conscious
1,0,69209.0,4,2,4,0,54,1782,14,0,1,2,High-Value
1,0,17148.0,80,4,8,0,50,68,7,1,0,1,Budget-Conscious
1,1,40590.0,30,5,6,0,57,258,10,2,1,0,Deal-Seeking Parents
2,0,30560.0,6,1,7,0,50,31,4,1,0,1,Budget-Conscious
0,0,32146.0,16,2,6,0,43,66,6,1,0,1,Budget-Conscious
0,1,41713.0,57,5,6,0,62,174,8,2,0,0,Deal-Seeking Parents
2,0,34176.0,9,1,3,0,51,28,4,1,0,1,Budget-Conscious
2,0,58482.0,59,2,6,0,71,731,20,1,1,2,High-Value
1,1,59686.0,78,1,4,0,61,274,11,1,0,1,Budget-Conscious
2,0,60896.0,90,3,6,1,62,1701,23,1,0,3,Premium Loyal
1,0,62994.0,74,1,6,0,46,312,12,1,0,1,Budget-Conscious
1,0,47320.0,10,6,6,0,69,414,14,1,0,0,Deal-Seeking Parents
0,1,74859.0,63,1,3,0,77,1565,22,0,1,2,High-Value
0,1,15253.0,13,2,7,0,34,29,4,1,0,1,Budget-Conscious
2,1,31560.0,98,2,8,0,52,94,6,1,0,1,Budget-Conscious
1,1,72071.0,4,3,2,0,72,1338,17,1,0,2,High-Value
2,1,91172.0,94,0,3,1,36,1092,14,0,4,3,Premium Loyal
1,0,90000.0,91,1,1,0,42,1479,17,0,3,3,Premium Loyal
1,1,41967.0,66,1,4,0,45,54,4,2,0,1,Budget-Conscious
1,1,69263.0,14,1,6,0,61,568,17,1,1,2,High-Value
0,1,65706.0,77,1,7,1,56,1199,26,0,3,3,Premium Loyal
1,0,60934.0,41,2,4,0,51,873,21,1,0,2,High-Value
1,0,71965.0,21,3,3,0,75,1213,14,1,0,2,High-Value
1,0,65210.0,25,2,6,0,71,731,20,1,2,2,High-Value
2,0,79174.0,2,1,2,1,51,2043,18,0,2,3,Premium Loyal
2,1,81380.0,51,1,2,0,59,1893,16,0,0,2,High-Value
2,1,48432.0,3,5,8,0,53,424,14,1,0,0,Deal-Seeking Parents
1,0,52914.0,32,2,7,0,55,575,13,1,1,1,Budget-Conscious
1,0,38946.0,84,2,5,0,71,257,10,1,0,1,Budget-Conscious
1,0,26067.0,49,3,8,0,52,56,6,1,0,1,Budget-Conscious
2,0,44325.0,69,4,8,0,54,542,17,1,1,0,Deal-Seeking Parents
1,0,42523.0,96,1,2,0,62,125,6,0,0,1,Budget-Conscious
0,1,26487.0,23,3,5,0,48,69,6,1,0,1,Budget-Conscious
0,0,53233.0,18,1,4,0,69,40,4,1,0,1,Budget-Conscious
1,0,67716.0,8,4,5,0,66,1016,24,1,1,2,High-Value
2,0,76234.0,21,1,3,0,54,907,22,1,1,2,High-Value
2,0,84117.0,60,1,2,0,70,1566,23,0,1,2,High-Value
2,0,65487.0,48,3,2,0,69,1169,14,0,0,2,High-Value
0,0,25224.0,36,2,3,0,54,46,5,1,0,1,Budget-Conscious
2,1,89616.0,36,1,2,1,43,1644,24,0,0,3,Premium Loyal
1,1,40851.0,63,1,7,0,55,59,4,2,0,1,Budget-Conscious
1,0,27469.0,2,1,6,0,79,17,3,0,0,1,Budget-Conscious
0,0,82347.0,38,1,3,1,69,1853,24,0,2,3,Premium Loyal
1,0,73803.0,61,2,6,1,69,1528,20,1,1,3,Premium Loyal
2,1,8820.0,52,4,8,0,74,35,6,2,0,1,Budget-Conscious
1,1,43322.0,25,1,7,0,52,141,7,0,0,1,Budget-Conscious
1,0,55593.0,63,2,6,0,53,546,15,1,1,2,High-Value
1,0,50501.0,10,7,6,1,72,500,13,2,1,0,Deal-Seeking Parents
1,0,37085.0,65,4,8,0,51,61,6,2,0,1,Budget-Conscious
0,1,16185.0,71,2,8,0,36,106,6,1,0,1,Budget-Conscious
1,1,57731.0,0,4,6,0,57,704,22,1,0,0,Deal-Seeking Parents
2,1,48432.0,3,5,8,1,53,424,14,1,0,0,Deal-Seeking Parents
1,0,73807.0,88,2,2,0,48,849,21,1,0,2,High-Value
1,0,18929.0,15,1,6,0,36,85,5,0,0,1,Budget-Conscious
1,1,35893.0,80,6,8,0,58,199,9,2,0,0,Deal-Seeking Parents
1,0,61014.0,17,4,7,0,46,1147,16,1,0,0,Deal-Seeking Parents
1,0,32144.0,76,4,7,0,72,54,6,2,1,1,Budget-Conscious
0,0,14918.0,52,1,6,0,63,43,4,1,0,1,Budget-Conscious
1,1,45146.0,28,2,4,0,63,53,4,2,0,1,Budget-Conscious
0,1,41769.0,31,6,8,0,71,521,16,1,0,0,Deal-Seeking Parents
1,0,88325.0,42,1,2,0,45,1623,17,0,0,2,High-Value
2,1,38054.0,24,2,7,0,76,45,5,2,0,1,Budget-Conscious
0,1,80617.0,42,1,2,0,31,1435,18,0,0,2,High-Value
1,0,5305.0,12,0,13,0,50,32,1,1,0,1,Budget-Conscious
1,0,36807.0,88,1,6,0,72,16,3,2,0,1,Budget-Conscious
1,0,28427.0,67,2,8,0,43,52,5,1,0,1,Budget-Conscious
2,1,82032.0,54,0,1,0,78,1234,17,0,0,2,High-Value
1,0,22775.0,40,1,8,0,48,15,3,1,0,1,Budget-Conscious
2,0,40101.0,73,4,7,0,41,415,13,1,0,0,Deal-Seeking Parents
1,0,58025.0,81,3,4,0,47,470,15,1,0,2,High-Value
2,1,75777.0,12,1,1,1,44,1438,20,0,2,3,Premium Loyal
